Depth;DEPOFACIES;GR;GR_SHAPE;LLD;NPHI;PHIE;RHOB;ROCK_TYPE;VWCL
M;;gAPI;;ohm.m;m3/m3;Dec;g/cm3;;Dec
2255.7000;-9999;85.5100;-9999;1.9430;0.1430;0.1273;2.4219;-9999;0.1219
2255.8500;-9999;86.0307;-9999;1.7731;0.1364;0.1554;2.3826;-9999;0.0938
2256.0000;-9999;86.5520;-9999;1.6030;0.1304;0.1652;2.3696;-9999;0.0806
2256.1500;-9999;86.5890;-9999;1.6500;0.1245;0.1605;2.3778;-9999;0.0771
2256.3000;-9999;86.6260;-9999;1.6970;0.1185;0.1664;2.3706;-9999;0.0655
2256.4500;-9999;87.1727;-9999;1.8874;0.1182;0.1783;2.3532;-9999;0.0575
2256.6000;-9999;87.7200;-9999;2.0780;0.1260;0.1843;2.3409;-9999;0.0631
2256.7500;-9999;85.5763;-9999;1.9281;0.1315;0.1820;2.3456;-9999;0.0661
2256.9000;-9999;83.4300;-9999;1.7780;0.1292;0.1778;2.3534;-9999;0.0606
2257.0500;-9999;85.2084;-9999;1.8834;0.1271;0.1813;2.3478;-9999;0.0603
2257.2000;-9999;86.9890;-9999;1.9890;0.1303;0.1900;2.3316;-9999;0.0616
2257.3500;-9999;89.3561;-9999;2.2114;0.1336;0.1951;2.3180;-9999;0.0666
2257.5000;-9999;91.7260;-9999;2.4340;0.1395;0.1927;2.3166;-9999;0.0822
2257.6500;-9999;96.5561;-9999;2.3565;0.1459;0.1901;2.3156;-9999;0.1090
2257.8000;-9999;101.3920;-9999;2.2790;0.1549;0.1858;2.3165;-9999;0.1426
2257.9500;-9999;98.5582;-9999;2.0466;0.1649;0.1877;2.3155;-9999;0.1428
2258.1000;-9999;95.7210;-9999;1.8140;0.1737;0.1919;2.3114;-9999;0.1403
2258.2500;-9999;89.4388;-9999;2.1283;0.1810;0.1970;2.3023;-9999;0.1217
2258.4000;-9999;83.1490;-9999;2.4430;0.1805;0.2058;2.2891;-9999;0.0940
2258.5500;-9999;81.5065;-9999;2.2236;0.1631;0.2193;2.2747;-9999;0.0583
2258.7000;-9999;79.8620;-9999;2.0040;0.1470;0.2277;2.2685;-9999;0.0291
2258.8500;-9999;83.4229;-9999;2.1294;0.1397;0.2260;2.2700;-9999;0.0301
2259.0000;-9999;86.9880;-9999;2.2550;0.1324;0.2208;2.2770;-9999;0.0352
2259.1500;-9999;91.1990;-9999;2.1681;0.1346;0.2080;2.2955;-9999;0.0624
2259.3000;-9999;95.4150;-9999;2.0810;0.1374;0.1876;2.3260;-9999;0.0984
2259.4500;-9999;99.7384;-9999;2.3833;0.1369;0.1647;2.3571;-9999;0.1328
2259.6000;-9999;104.0670;-9999;2.6860;0.1356;0.1494;2.3761;-9999;0.1615
2259.7500;-9999;110.1024;-9999;2.5726;0.1484;0.1412;2.3798;-9999;0.2132
2259.9000;-9999;116.1450;-9999;2.4590;0.1713;0.1331;2.3794;-9999;0.2819
2260.0500;-9999;118.2028;-9999;2.5584;0.1970;0.1240;2.3831;-9999;0.3328
2260.2000;-9999;120.2630;-9999;2.6580;0.2268;0.1090;2.3852;-9999;0.4381
2260.3500;-9999;119.4220;-9999;2.6990;0.2452;0.0994;2.3866;-9999;0.5059
2260.5000;-9999;118.5800;-9999;2.7400;0.2237;0.1066;2.3947;-9999;0.4134
2260.6500;-9999;116.0930;-9999;2.5716;0.2025;0.1151;2.3991;-9999;0.3336
2260.8000;-9999;113.6030;-9999;2.4030;0.1888;0.1360;2.3736;-9999;0.2852
2260.9500;-9999;115.1801;-9999;2.5499;0.1750;0.1660;2.3250;-9999;0.2513
2261.1000;-9999;116.7590;-9999;2.6970;0.1734;0.1835;2.2933;-9999;0.2430
2261.2500;-9999;113.7913;-9999;2.6825;0.1738;0.1834;2.2976;-9999;0.2259
2261.4000;-9999;110.8200;-9999;2.6680;0.1804;0.1642;2.3313;-9999;0.2342
2261.5500;-9999;107.9692;-9999;2.5641;0.1900;0.1341;2.3823;-9999;0.2579
2261.7000;-9999;105.1150;-9999;2.4600;0.1965;0.1047;2.4273;-9999;0.2755
2261.8500;-9999;105.0490;-9999;2.3885;0.1998;0.1195;2.4053;-9999;0.2677
2262.0000;-9999;104.9830;-9999;2.3170;0.1995;0.1653;2.3336;-9999;0.2288
2262.1500;-9999;104.3004;-9999;2.2565;0.1913;0.1603;2.3453;-9999;0.2207
2262.3000;-9999;103.6170;-9999;2.1960;0.1822;0.1086;2.4265;-9999;0.2484
2262.4500;-9999;100.8372;-9999;2.1645;0.1667;0.0713;2.4866;-9999;0.2466
2262.6000;-9999;98.0540;-9999;2.1330;0.1511;0.0737;2.4891;-9999;0.2148
2262.7500;-9999;96.6284;-9999;2.0895;0.1487;0.0894;2.4681;-9999;0.1944
2262.9000;-9999;95.2010;-9999;2.0460;0.1474;0.1012;2.4524;-9999;0.1784
2263.0500;-9999;90.6272;-9999;1.7437;0.1477;0.1119;2.4400;-9999;0.1549
2263.2000;-9999;86.0480;-9999;1.4410;0.1486;0.1163;2.4362;-9999;0.1387
2263.3500;-9999;83.3636;-9999;1.5384;0.1487;0.1061;2.4523;-9999;0.1393
2263.5000;-9999;80.6760;-9999;1.6360;0.1483;0.0987;2.4645;-9999;0.1375
2263.6500;-9999;83.9990;-9999;1.4916;0.1478;0.1009;2.4598;-9999;0.1439
2263.8000;-9999;87.3260;-9999;1.3470;0.1474;0.1073;2.4487;-9999;0.1478
2263.9500;-9999;87.6128;-9999;1.3555;0.1482;0.1138;2.4389;-9999;0.1447
2264.1000;-9999;87.9000;-9999;1.3640;0.1546;0.1183;2.4307;-9999;0.1498
2264.2500;-9999;86.7452;-9999;1.3745;0.1610;0.1251;2.4201;-9999;0.1489
2264.4000;-9999;85.5890;-9999;1.3850;0.1720;0.1363;2.4019;-9999;0.1502
2264.5500;-9999;86.8972;-9999;1.3230;0.1830;0.1488;2.3804;-9999;0.1576
2264.7000;-9999;88.2070;-9999;1.2610;0.1884;0.1581;2.3649;-9999;0.1607
2264.8500;-9999;88.6058;-9999;1.3440;0.1925;0.1607;2.3598;-9999;0.1649
2265.0000;-9999;89.0050;-9999;1.4270;0.1931;0.1542;2.3689;-9999;0.1719
2265.1500;-9999;89.6396;-9999;1.7703;0.1918;0.1382;2.3919;-9999;0.1846
2265.3000;-9999;90.2750;-9999;2.1140;0.1817;0.1189;2.4219;-9999;0.1894
2265.4500;-9999;93.7074;-9999;2.1325;0.1611;0.1006;2.4511;-9999;0.1901
2265.6000;-9999;97.1440;-9999;2.1510;0.1443;0.0911;2.4663;-9999;0.1897
2265.7500;-9999;96.4224;-9999;2.0615;0.1379;0.0923;2.4666;-9999;0.1783
2265.9000;-9999;95.7000;-9999;1.9720;0.1320;0.1013;2.4556;-9999;0.1616
2266.0500;-9999;93.9206;-9999;1.7336;0.1325;0.1114;2.4422;-9999;0.1481
2266.2000;-9999;92.1390;-9999;1.4950;0.1330;0.1233;2.4260;-9999;0.1333
2266.3500;-9999;92.7152;-9999;1.6319;0.1355;0.1345;2.4088;-9999;0.1296
2266.5000;-9999;93.2920;-9999;1.7690;0.1382;0.1551;2.3781;-9999;0.1191
2266.6500;-9999;92.5385;-9999;1.6261;0.1374;0.1804;2.3421;-9999;0.0959
2266.8000;-9999;91.7840;-9999;1.4830;0.1351;0.2042;2.3087;-9999;0.0723
2266.9500;-9999;90.9850;-9999;1.3076;0.1371;0.2080;2.3033;-9999;0.0692
2267.1000;-9999;90.1850;-9999;1.1320;0.1431;0.1946;2.3217;-9999;0.0841
2267.2500;-9999;89.4694;-9999;1.3808;0.1512;0.1726;2.3521;-9999;0.1087
2267.4000;-9999;88.7530;-9999;1.6300;0.1636;0.1680;2.3562;-9999;0.1249
2267.5500;-9999;92.5142;-9999;1.9768;0.1741;0.1779;2.3349;-9999;0.1410
2267.7000;-9999;96.2800;-9999;2.3240;0.1745;0.1885;2.3107;-9999;0.1434
2267.8500;-9999;102.4768;-9999;2.2366;0.1750;0.1815;2.3171;-9999;0.1749
2268.0000;-9999;108.6810;-9999;2.1490;0.1991;0.1579;2.3431;-9999;0.2531
2268.1500;-9999;114.5720;-9999;2.3044;0.2238;0.1323;2.3616;-9999;0.3677
2268.3000;-9999;120.4700;-9999;2.4600;0.2536;0.0684;2.3826;-9999;0.5399
2268.4500;-9999;121.4249;-9999;2.5380;0.2847;0.0106;2.4030;-9999;0.6540
2268.6000;-9999;122.3810;-9999;2.6160;0.3009;0.0030;2.4157;-9999;0.7155
2268.7500;-9999;121.2672;-9999;2.5166;0.3073;0.0023;2.4231;-9999;0.7284
2268.9000;-9999;120.1520;-9999;2.4170;0.2999;0.0042;2.4267;-9999;0.7003
2269.0500;-9999;118.4081;-9999;2.6259;0.2733;0.0241;2.4250;-9999;0.6084
2269.2000;-9999;116.6620;-9999;2.8350;0.2515;0.0798;2.4172;-9999;0.5231
2269.3500;-9999;113.6523;-9999;2.6176;0.2451;0.0940;2.4042;-9999;0.4742
2269.5000;-9999;110.6390;-9999;2.4000;0.2385;0.1154;2.3798;-9999;0.4189
2269.6500;-9999;110.8059;-9999;2.4280;0.2281;0.1326;2.3603;-9999;0.3665
2269.8000;-9999;110.9730;-9999;2.4560;0.2179;0.1492;2.3468;-9999;0.2934
2269.9500;-9999;113.0043;-9999;2.4465;0.2086;0.1489;2.3473;-9999;0.2937
2270.1000;-9999;115.0380;-9999;2.4370;0.2034;0.1547;2.3365;-9999;0.2943
2270.2500;-9999;115.6341;-9999;2.4865;0.2045;0.1693;2.3109;-9999;0.2862
2270.4000;-9999;116.2310;-9999;2.5360;0.1963;0.1895;2.2788;-9999;0.2621
2270.5500;-9999;114.3351;-9999;2.6030;0.1809;0.2035;2.2621;-9999;0.2199
2270.7000;-9999;112.4370;-9999;2.6700;0.1639;0.2025;2.2706;-9999;0.1897
2270.8500;-9999;108.2091;-9999;2.5606;0.1464;0.1885;2.3046;-9999;0.1597
2271.0000;-9999;103.9760;-9999;2.4510;0.1330;0.1697;2.3450;-9999;0.1411
2271.1500;-9999;99.4862;-9999;2.2751;0.1215;0.1598;2.3705;-9999;0.1183
2271.3000;-9999;94.9910;-9999;2.0990;0.1276;0.1642;2.3662;-9999;0.1052
2271.4500;-9999;92.0962;-9999;2.0900;0.1326;0.1739;2.3525;-9999;0.0935
2271.6000;-9999;89.1980;-9999;2.0810;0.1348;0.1802;2.3438;-9999;0.0814
2271.7500;-9999;91.2917;-9999;2.5267;0.1403;0.1718;2.3504;-9999;0.0997
2271.9000;-9999;93.3880;-9999;2.9730;0.1502;0.1618;2.3593;-9999;0.1254
2272.0500;-9999;96.7005;-9999;2.8905;0.1621;0.1575;2.3609;-9999;0.1552
2272.2000;-9999;100.0170;-9999;2.8080;0.1752;0.1585;2.3530;-9999;0.1829
2272.3500;-9999;102.3541;-9999;2.7266;0.1763;0.1612;2.3464;-9999;0.1917
2272.5000;-9999;104.6940;-9999;2.6450;0.1741;0.1626;2.3429;-9999;0.1984
2272.6500;-9999;108.4492;-9999;2.5496;0.1777;0.1577;2.3464;-9999;0.2250
2272.8000;-9999;112.2090;-9999;2.4540;0.1831;0.1478;2.3572;-9999;0.2600
2272.9500;-9999;102.1885;-9999;2.1642;0.1984;0.1490;2.3648;-9999;0.2301
2273.1000;-9999;92.1560;-9999;1.8740;0.2029;0.1533;2.3658;-9999;0.1946
2273.2500;-9999;93.1854;-9999;1.7446;0.1832;0.1542;2.3685;-9999;0.1736
2273.4000;-9999;94.2160;-9999;1.6150;0.1677;0.1504;2.3770;-9999;0.1614
2273.5500;-9999;96.5166;-9999;1.7189;0.1568;0.1456;2.3849;-9999;0.1603
2273.7000;-9999;98.8200;-9999;1.8230;0.1451;0.1465;2.3847;-9999;0.1544
2273.8500;-9999;95.8518;-9999;1.7371;0.1331;0.1560;2.3761;-9999;0.1212
2274.0000;-9999;92.8800;-9999;1.6510;0.1142;0.1698;2.3627;-9999;0.0774
2274.1500;-9999;93.1388;-9999;1.6420;0.0940;0.1840;2.3451;-9999;0.0526
2274.3000;-9999;93.3980;-9999;1.6330;0.0907;0.1936;2.3295;-9999;0.0536
2274.4500;-9999;92.2692;-9999;1.7774;0.0901;0.1981;2.3223;-9999;0.0493
2274.6000;-9999;91.1390;-9999;1.9220;0.1022;0.1957;2.3257;-9999;0.0452
2274.7500;-9999;89.5814;-9999;2.3772;0.1138;0.1893;2.3314;-9999;0.0482
2274.9000;-9999;88.0220;-9999;2.8330;0.1248;0.1842;2.3343;-9999;0.0590
2275.0500;-9999;88.4038;-9999;2.9744;0.1366;0.1824;2.3327;-9999;0.0752
2275.2000;-9999;88.7860;-9999;3.1160;0.1492;0.1816;2.3295;-9999;0.0915
2275.3500;-9999;86.7377;-9999;3.0755;0.1580;0.1820;2.3279;-9999;0.0956
2275.5000;-9999;84.6870;-9999;3.0350;0.1651;0.1694;2.3484;-9999;0.1096
2275.6500;-9999;94.6855;-9999;2.9615;0.1917;0.1370;2.3875;-9999;0.2008
2275.8000;-9999;104.6960;-9999;2.8880;0.2220;0.1089;2.4104;-9999;0.3243
2275.9500;-9999;110.5055;-9999;2.7571;0.2674;0.0831;2.4005;-9999;0.5250
2276.1000;-9999;116.3220;-9999;2.6260;0.3038;0.0089;2.3889;-9999;0.6631
2276.2500;-9999;123.9374;-9999;2.4706;0.3075;0.0022;2.3802;-9999;0.7289
2276.4000;-9999;131.5620;-9999;2.3150;0.3082;0.0003;2.3805;-9999;0.8126
2276.5500;-9999;132.6958;-9999;2.2985;0.3024;0.0002;2.3916;-9999;0.8173
2276.7000;-9999;133.8310;-9999;2.2820;0.2999;0.0002;2.4168;-9999;0.8277
2276.8500;-9999;126.3835;-9999;2.2435;0.3020;0.0008;2.4438;-9999;0.7703
2277.0000;-9999;118.9270;-9999;2.2050;0.2909;0.0061;2.4577;-9999;0.6816
2277.1500;-9999;112.4409;-9999;2.1740;0.2668;0.0468;2.4600;-9999;0.5667
2277.3000;-9999;105.9470;-9999;2.1430;0.2279;0.0803;2.4448;-9999;0.3837
2277.4500;-9999;99.5359;-9999;2.1515;0.1791;0.1262;2.4053;-9999;0.2139
2277.6000;-9999;93.1170;-9999;2.1600;0.1604;0.1757;2.3399;-9999;0.1276
2277.7500;-9999;89.4412;-9999;1.9636;0.1551;0.1794;2.3403;-9999;0.1075
2277.9000;-9999;85.7610;-9999;1.7670;0.1507;0.1607;2.3716;-9999;0.1061
2278.0500;-9999;86.5080;-9999;1.8575;0.1465;0.1657;2.3650;-9999;0.0994
2278.2000;-9999;87.2560;-9999;1.9480;0.1405;0.1693;2.3608;-9999;0.0915
2278.3500;-9999;87.7297;-9999;2.0155;0.1342;0.1752;2.3535;-9999;0.0808
2278.5000;-9999;88.2040;-9999;2.0830;0.1258;0.1713;2.3609;-9999;0.0752
2278.6500;-9999;89.3018;-9999;2.1510;0.1181;0.1479;2.3959;-9999;0.0874
2278.8000;-9999;90.4010;-9999;2.2190;0.1202;0.1496;2.3922;-9999;0.0920
2278.9500;-9999;92.3228;-9999;2.1376;0.1227;0.1770;2.3495;-9999;0.0795
2279.1000;-9999;94.2470;-9999;2.0560;0.1269;0.1773;2.3471;-9999;0.0912
2279.2500;-9999;93.9057;-9999;2.1465;0.1293;0.1627;2.3687;-9999;0.1046
2279.4000;-9999;93.5640;-9999;2.2370;0.1267;0.1482;2.3905;-9999;0.1114
2279.5500;-9999;95.1051;-9999;2.3364;0.1243;0.1449;2.3948;-9999;0.1164
2279.7000;-9999;96.6480;-9999;2.4360;0.1222;0.1543;2.3807;-9999;0.1124
2279.8500;-9999;94.6662;-9999;2.4365;0.1250;0.1658;2.3626;-9999;0.0986
2280.0000;-9999;92.6820;-9999;2.4370;0.1339;0.1687;2.3570;-9999;0.0998
2280.1500;-9999;92.7545;-9999;2.3181;0.1383;0.1631;2.3659;-9999;0.1106
2280.3000;-9999;92.8270;-9999;2.1990;0.1388;0.1537;2.3802;-9999;0.1192
2280.4500;-9999;93.0609;-9999;2.0316;0.1326;0.1446;2.3946;-9999;0.1196
2280.6000;-9999;93.2950;-9999;1.8640;0.1227;0.1461;2.3947;-9999;0.1072
2280.7500;-9999;89.4793;-9999;1.7341;0.1273;0.1530;2.3862;-9999;0.0950
2280.9000;-9999;85.6590;-9999;1.6040;0.1373;0.1616;2.3736;-9999;0.0890
2281.0500;-9999;85.1523;-9999;1.6610;0.1438;0.1681;2.3629;-9999;0.0904
2281.2000;-9999;84.6450;-9999;1.7180;0.1496;0.1734;2.3541;-9999;0.0918
2281.3500;-9999;84.2927;-9999;1.7000;0.1500;0.1795;2.3454;-9999;0.0867
2281.5000;-9999;83.9400;-9999;1.6820;0.1500;0.1848;2.3379;-9999;0.0816
2281.6500;-9999;86.2581;-9999;1.6815;0.1500;0.1897;2.3295;-9999;0.0843
2281.8000;-9999;88.5790;-9999;1.6810;0.1526;0.1930;2.3228;-9999;0.0918
2281.9500;-9999;94.5804;-9999;1.6830;0.1757;0.1863;2.3225;-9999;0.1444
2282.1000;-9999;100.5890;-9999;1.6850;0.2069;0.1707;2.3334;-9999;0.2173
2282.2500;-9999;112.5832;-9999;1.7834;0.2691;0.0914;2.3525;-9999;0.5174
2282.4000;-9999;124.5920;-9999;1.8820;0.3215;0.0008;2.3745;-9999;0.7712
2282.5500;-9999;126.6677;-9999;1.8620;0.3244;0.0003;2.3972;-9999;0.8115
2282.7000;-9999;128.7460;-9999;1.8420;0.3235;0.0002;2.4052;-9999;0.8350
2282.8500;-9999;121.8217;-9999;2.1418;0.2955;0.0055;2.4004;-9999;0.6874
2283.0000;-9999;114.8890;-9999;2.4420;0.2684;0.0610;2.3866;-9999;0.5483
2283.1500;-9999;108.9851;-9999;2.4145;0.2498;0.1198;2.3661;-9999;0.4419
2283.3000;-9999;103.0740;-9999;2.3870;0.2316;0.1465;2.3431;-9999;0.3317
2283.4500;-9999;101.6654;-9999;2.3590;0.2238;0.1645;2.3234;-9999;0.2757
2283.6000;-9999;100.2550;-9999;2.3310;0.2160;0.1767;2.3147;-9999;0.2179
2283.7500;-9999;103.6185;-9999;2.3375;0.2062;0.1757;2.3158;-9999;0.2213
2283.9000;-9999;106.9860;-9999;2.3440;0.1964;0.1621;2.3372;-9999;0.2370
2284.0500;-9999;108.3307;-9999;1.8173;0.1880;0.1330;2.3854;-9999;0.2588
2284.2000;-9999;109.6770;-9999;1.8602;0.1796;0.0936;2.4430;-9999;0.2861
2284.3500;-9999;106.9966;-9999;1.9031;0.1641;0.0763;2.4744;-9999;0.2672
2284.5000;-9999;104.3130;-9999;1.9460;0.1479;0.0808;2.4744;-9999;0.2316
2284.6500;-9999;100.3689;-9999;2.0829;0.1374;0.1005;2.4519;-9999;0.1868
2284.8000;-9999;96.4200;-9999;2.2200;0.1275;0.1289;2.4161;-9999;0.1375
2284.9500;-9999;97.7057;-9999;2.2175;0.1297;0.1638;2.3638;-9999;0.1179
2285.1000;-9999;98.9930;-9999;2.2150;0.1341;0.1951;2.3096;-9999;0.1005
2285.2500;-9999;97.8357;-9999;2.2270;0.1381;0.2138;2.2784;-9999;0.0842
2285.4000;-9999;96.6770;-9999;2.2390;0.1421;0.2129;2.2797;-9999;0.0852
2285.5500;-9999;93.9347;-9999;2.0656;0.1411;0.1937;2.3159;-9999;0.0923
2285.7000;-9999;91.1890;-9999;1.8920;0.1387;0.1612;2.3704;-9999;0.1078
2285.8500;-9999;90.7323;-9999;2.0074;0.1345;0.1207;2.4303;-9999;0.1325
2286.0000;-9999;90.2750;-9999;2.1230;0.1296;0.0966;2.4667;-9999;0.1437
2286.1500;-9999;89.5589;-9999;2.3059;0.1313;0.0988;2.4635;-9999;0.1419
2286.3000;-9999;88.8420;-9999;2.4890;0.1362;0.1157;2.4383;-9999;0.1325
2286.4500;-9999;87.0981;-9999;2.3206;0.1393;0.1408;2.4024;-9999;0.1116
2286.6000;-9999;85.3520;-9999;2.1520;0.1412;0.1519;2.3869;-9999;0.1004
2286.7500;-9999;86.9046;-9999;2.3704;0.1382;0.1441;2.3979;-9999;0.1071
2286.9000;-9999;88.4590;-9999;2.5890;0.1318;0.1232;2.4288;-9999;0.1203
2287.0500;-9999;88.0023;-9999;2.5315;0.1263;0.1025;2.4604;-9999;0.1282
2287.2000;-9999;87.5450;-9999;2.4740;0.1214;0.0911;2.4782;-9999;0.1296
2287.3500;-9999;87.2936;-9999;2.3301;0.1203;0.0925;2.4767;-9999;0.1266
2287.5000;-9999;87.0420;-9999;2.1860;0.1227;0.0961;2.4710;-9999;0.1259
2287.6500;-9999;91.0126;-9999;2.2924;0.1277;0.0835;2.4856;-9999;0.1540
2287.8000;-9999;94.9880;-9999;2.3990;0.1356;0.0780;2.4889;-9999;0.1813
2287.9500;-9999;93.2875;-9999;2.2231;0.1398;0.0947;2.4649;-9999;0.1675
2288.1000;-9999;91.5850;-9999;2.0470;0.1393;0.1432;2.3961;-9999;0.1238
2288.2500;-9999;88.9226;-9999;1.9536;0.1380;0.1850;2.3364;-9999;0.0808
2288.4000;-9999;86.2570;-9999;1.8600;0.1356;0.1911;2.3301;-9999;0.0654
2288.5500;-9999;87.0880;-9999;1.8515;0.1333;0.1700;2.3615;-9999;0.0818
2288.7000;-9999;87.9200;-9999;1.8430;0.1313;0.1477;2.3937;-9999;0.0991
2288.8500;-9999;89.7314;-9999;1.7690;0.1314;0.1426;2.4001;-9999;0.1088
2289.0000;-9999;91.5450;-9999;1.6950;0.1358;0.1445;2.3950;-9999;0.1184
2289.1500;-9999;91.9557;-9999;1.8094;0.1395;0.1304;2.4143;-9999;0.1352
2289.3000;-9999;92.3670;-9999;1.9240;0.1415;0.1076;2.4464;-9999;0.1564
2289.4500;-9999;94.3708;-9999;1.7976;0.1461;0.0876;2.4729;-9999;0.1843
2289.6000;-9999;96.3770;-9999;1.6710;0.1593;0.0825;2.4757;-9999;0.2115
2289.7500;-9999;104.0613;-9999;1.7799;0.1730;0.0857;2.4615;-9999;0.2570
2289.9000;-9999;111.7550;-9999;1.8890;0.1887;0.0913;2.4419;-9999;0.3099
2290.0500;-9999;106.0180;-9999;1.8070;0.2007;0.1058;2.4239;-9999;0.2838
2290.2000;-9999;100.2740;-9999;1.7250;0.1918;0.1220;2.4077;-9999;0.2354
2290.3500;-9999;93.8029;-9999;1.8229;0.1819;0.1387;2.3908;-9999;0.1861
2290.5000;-9999;87.3240;-9999;1.9210;0.1638;0.1533;2.3782;-9999;0.1322
2290.6500;-9999;85.5591;-9999;2.2213;0.1462;0.1614;2.3718;-9999;0.0996
2290.8000;-9999;83.7920;-9999;2.5220;0.1349;0.1673;2.3646;-9999;0.0753
2290.9500;-9999;85.2606;-9999;2.7309;0.1241;0.1758;2.3509;-9999;0.0581
2291.1000;-9999;86.7310;-9999;2.9400;0.1280;0.1849;2.3323;-9999;0.0581
2291.2500;-9999;96.0813;-9999;2.6687;0.1320;0.1879;2.3209;-9999;0.0913
2291.4000;-9999;105.4430;-9999;2.3970;0.1568;0.1788;2.3220;-9999;0.1680
2291.5500;-9999;113.1603;-9999;2.3500;0.1818;0.1649;2.3289;-9999;0.2491
2291.7000;-9999;120.8870;-9999;2.3030;0.2040;0.1501;2.3359;-9999;0.3376
2291.8500;-9999;125.1519;-9999;2.2280;0.2260;0.1358;2.3363;-9999;0.4503
2292.0000;-9999;129.4220;-9999;2.1530;0.2481;0.0386;2.3320;-9999;0.5794
2292.1500;-9999;129.5709;-9999;2.0616;0.2701;0.0114;2.3299;-9999;0.6502
2292.3000;-9999;129.7200;-9999;1.9700;0.2939;0.0025;2.3328;-9999;0.7237
2292.4500;-9999;128.5932;-9999;1.9355;0.3179;0.0006;2.3402;-9999;0.7830
2292.6000;-9999;127.4650;-9999;1.9010;0.3171;0.0007;2.3545;-9999;0.7764
2292.7500;-9999;124.8881;-9999;1.8810;0.3112;0.0015;2.3762;-9999;0.7461
2292.9000;-9999;122.3080;-9999;1.8610;0.3050;0.0029;2.3985;-9999;0.7174
2293.0500;-9999;120.0579;-9999;2.1033;0.2986;0.0061;2.4004;-9999;0.6820
2293.2000;-9999;117.8050;-9999;2.3460;0.2900;0.0181;2.3714;-9999;0.6248
2293.3500;-9999;121.8840;-9999;2.2021;0.2807;0.0318;2.3007;-9999;0.5915
2293.5000;-9999;125.9680;-9999;2.0580;0.2676;0.0515;2.2469;-9999;0.5601
2293.6500;-9999;123.9657;-9999;2.1200;0.2529;0.1252;2.2375;-9999;0.4899
2293.8000;-9999;121.9610;-9999;2.1820;0.2464;0.1654;2.2576;-9999;0.4613
2293.9500;-9999;123.0833;-9999;2.1935;0.2439;0.1513;2.2740;-9999;0.4711
2294.1000;-9999;124.2070;-9999;2.2050;0.2384;0.1336;2.3164;-9999;0.4837
2294.2500;-9999;122.9543;-9999;2.3009;0.2310;0.1134;2.3715;-9999;0.4727
2294.4000;-9999;121.7000;-9999;2.3970;0.2372;0.0875;2.4086;-9999;0.5066
2294.5500;-9999;117.1003;-9999;2.6119;0.2529;0.0530;2.4549;-9999;0.5509
2294.7000;-9999;112.4950;-9999;2.8270;0.2507;0.0551;2.4588;-9999;0.5150
2294.8500;-9999;117.5499;-9999;2.8355;0.2335;0.0881;2.4159;-9999;0.4639
2295.0000;-9999;122.6110;-9999;2.8440;0.2376;0.1132;2.3638;-9999;0.4921
2295.1500;-9999;122.3766;-9999;2.5472;0.2626;0.0571;2.3237;-9999;0.5530
2295.3000;-9999;122.1420;-9999;2.2500;0.2653;0.0538;2.3195;-9999;0.5572
2295.4500;-9999;121.3605;-9999;2.3629;0.2423;0.1286;2.3400;-9999;0.4860
2295.6000;-9999;120.5780;-9999;2.4760;0.2286;0.1318;2.3467;-9999;0.4288
2295.7500;-9999;115.8594;-9999;2.4935;0.2276;0.1438;2.3352;-9999;0.3831
2295.9000;-9999;111.1350;-9999;2.5110;0.2326;0.1541;2.3199;-9999;0.3670
2296.0500;-9999;115.4444;-9999;2.5585;0.2473;0.1443;2.3186;-9999;0.4482
2296.2000;-9999;119.7590;-9999;2.6060;0.2542;0.1043;2.3265;-9999;0.5064
2296.3500;-9999;118.3059;-9999;2.7989;0.2458;0.1295;2.3384;-9999;0.4738
2296.5000;-9999;116.8510;-9999;2.9920;0.2330;0.1281;2.3517;-9999;0.4228
2296.6500;-9999;114.6668;-9999;2.8471;0.2100;0.1350;2.3648;-9999;0.3157
2296.8000;-9999;112.4800;-9999;2.7020;0.1911;0.1368;2.3709;-9999;0.2797
2296.9500;-9999;111.6475;-9999;2.8089;0.1837;0.1340;2.3778;-9999;0.2684
2297.1000;-9999;110.8140;-9999;2.9160;0.1779;0.1235;2.3972;-9999;0.2660
2297.2500;-9999;111.0973;-9999;2.7426;0.1774;0.1169;2.4083;-9999;0.2729
2297.4000;-9999;111.3810;-9999;2.5690;0.1775;0.1132;2.4134;-9999;0.2775
2297.5500;-9999;111.1826;-9999;2.2972;0.1805;0.1006;2.4310;-9999;0.2896
2297.7000;-9999;110.9840;-9999;2.0250;0.1831;0.0821;2.4573;-9999;0.3061
2297.8500;-9999;106.1110;-9999;2.2024;0.1841;0.0802;2.4648;-9999;0.2840
2298.0000;-9999;101.2320;-9999;2.3800;0.1838;0.0927;2.4512;-9999;0.2523
2298.1500;-9999;98.3852;-9999;2.3195;0.1721;0.1094;2.4321;-9999;0.2137
2298.3000;-9999;95.5350;-9999;2.2590;0.1603;0.1265;2.4124;-9999;0.1756
2298.4500;-9999;94.3422;-9999;2.4554;0.1491;0.1387;2.3983;-9999;0.1484
2298.6000;-9999;93.1480;-9999;2.6520;0.1381;0.1400;2.4000;-9999;0.1301
2298.7500;-9999;90.6940;-9999;2.5546;0.1450;0.1388;2.4017;-9999;0.1311
2298.9000;-9999;88.2370;-9999;2.4570;0.1518;0.1417;2.3973;-9999;0.1294
